employee_id,age,years_at_company,monthly_income,salary_hike_percent,distance_from_home_km,training_hours_year,projects_completed,average_weekly_hours,overtime_hours,manager_rating,employee_rating,promotion_wait_years,absent_days,sick_days,travel_days_month,department,job_role,education_level,gender,marital_status,shift,work_location,manager_style,received_bonus,recent_promotion,career_change_requested,mentor_assigned,has_stock_options,uses_company_transport,left_company
164,35,3,49288.0,14,46,51.0,3,42,2,2,5,7,4,10,6,Sales,Executive,Bachelor,Female,Divorced,Day,Office,Supportive,0,0,0,1,0,0,0
165,56,8,59370.0,5,52,78.0,9,49,9,1,4,1,17,4,3,Operations,Lead,Bachelor,Male,Single,Flexible,Office,Balanced,0,0,0,0,1,0,0
166,52,1,30362.0,19,10,1.0,2,53,13,1,5,6,10,7,0,Research,Manager,Bachelor,Female,Married,Day,Office,Balanced,0,0,0,1,1,0,0
167,31,7,70704.0,0,13,41.0,15,66,26,5,1,3,17,10,10,Engineering,Analyst,PhD,Male,Single,Flexible,Office,Balanced,0,0,0,0,0,0,0
168,47,1,46834.0,13,2,28.0,15,41,1,5,4,3,6,7,4,Engineering,Engineer,Bachelor,Female,Married,Night,Remote,Micromanager,1,1,0,1,1,0,0
169,40,17,69034.0,12,59,15.0,11,34,0,4,5,7,18,6,14,Operations,Lead,Master,Male,Single,Night,Office,Micromanager,1,1,0,0,0,1,0
170,34,14,86085.0,10,33,30.0,3,46,6,4,3,5,7,10,3,Finance,Manager,Master,Female,Divorced,Day,Office,Supportive,0,0,0,0,0,0,1
171,49,15,378780.0,14,1,,2,58,18,4,5,7,18,0,2,Marketing,Executive,High School,Female,Single,Day,Remote,Balanced,1,0,0,1,1,0,0
172,39,7,74675.0,19,8,41.0,10,55,15,3,5,3,8,3,7,Operations,Manager,Master,Female,Divorced,Day,Office,Supportive,1,0,0,1,0,0,0
173,60,7,81578.0,6,11,60.0,4,54,14,4,2,5,13,10,2,Operations,Associate,Bachelor,Female,Single,Flexible,Remote,Balanced,1,0,1,1,0,0,0
174,48,10,76888.0,14,57,25.0,9,58,18,3,1,3,13,2,13,Operations,Executive,PhD,Male,Married,Flexible,Remote,Balanced,1,0,0,1,0,0,0
175,27,16,114334.0,17,38,51.0,1,30,0,4,5,3,1,3,0,HR,Executive,Bachelor,Male,Single,Day,Office,,0,0,0,0,0,0,0
176,49,15,75992.0,2,47,58.0,15,33,0,5,1,6,15,9,15,Engineering,Analyst,Master,Male,Divorced,Night,Remote,Balanced,0,0,0,0,1,0,0
177,44,18,121602.0,4,30,41.0,1,39,0,5,4,5,6,8,5,Sales,Associate,High School,Male,Divorced,Day,Office,Supportive,0,0,0,1,0,0,0
178,31,3,58880.0,17,4,21.0,2,35,0,2,1,6,20,6,10,Engineering,Lead,Bachelor,Male,Divorced,Day,Hybrid,Micromanager,0,0,0,0,0,0,0
179,23,18,79691.0,2,6,11.0,15,67,27,5,5,2,2,7,7,Marketing,Engineer,High School,Female,Single,Day,Hybrid,Balanced,1,0,0,0,1,1,0
180,57,11,82262.0,0,10,79.0,14,37,0,1,1,1,11,8,0,Research,Executive,High School,Female,Single,Day,Office,Supportive,1,0,1,0,0,0,0
181,47,14,101378.0,0,4,45.0,9,63,23,3,2,7,5,7,15,Engineering,Lead,Bachelor,Male,Married,Day,Office,Balanced,0,0,0,0,0,0,0
182,46,13,65436.0,13,54,44.0,12,53,13,1,1,2,10,6,5,Finance,Lead,Bachelor,Female,Divorced,Day,Hybrid,Micromanager,0,1,0,1,0,0,0
183,42,15,97883.0,12,46,71.0,12,51,11,5,2,7,20,8,8,Sales,Analyst,Bachelor,Male,Divorced,Day,Office,Balanced,1,0,0,0,0,0,0
184,60,18,97597.0,9,7,49.0,4,56,16,3,1,4,12,8,14,Legal,Associate,Master,Female,Single,Day,Office,Hands-off,0,0,0,0,0,1,0
185,31,13,347205.0,18,18,63.0,1,53,13,5,3,5,0,3,8,Engineering,Associate,Bachelor,Male,Married,Flexible,Hybrid,Supportive,0,0,0,0,0,0,0
186,54,12,76355.0,5,21,69.0,9,68,28,2,2,5,19,1,11,Engineering,Executive,Bachelor,Female,Divorced,Flexible,Office,Balanced,0,0,0,1,0,1,1
187,24,9,57496.0,8,8,66.0,15,38,0,5,3,2,4,9,12,Operations,Executive,Bachelor,Female,Married,Flexible,Office,Balanced,1,1,0,1,0,0,0
188,51,17,95593.0,19,44,54.0,1,31,0,1,5,1,6,9,6,,Lead,Bachelor,Male,Divorced,Day,Hybrid,Balanced,0,0,0,1,1,0,0
189,34,16,99852.0,18,49,15.0,15,69,29,3,2,3,15,3,2,Operations,Engineer,Bachelor,Female,Divorced,Flexible,Hybrid,Micromanager,1,1,0,0,0,0,0
190,54,2,66546.0,10,38,60.0,14,55,15,5,3,7,18,3,15,Engineering,Lead,Master,Male,Single,Day,Office,Supportive,1,0,0,1,1,0,0
191,31,9,51364.0,3,37,58.0,15,46,6,3,5,7,2,3,14,,Lead,Bachelor,Male,Single,Flexible,Office,Balanced,0,0,0,0,0,0,1
192,35,2,52539.0,14,13,60.0,14,42,2,1,2,5,14,8,12,,Engineer,Bachelor,Male,Divorced,Day,Hybrid,Micromanager,1,0,0,1,0,0,0
193,55,4,60962.0,16,43,16.0,10,31,0,4,5,6,1,5,0,Operations,Analyst,Bachelor,Female,Divorced,Day,Office,Balanced,0,0,0,1,1,0,0
194,38,6,72837.0,0,33,0.0,8,33,0,4,5,1,10,10,15,Engineering,Analyst,Master,Male,Married,Day,Office,Supportive,0,0,0,0,1,0,0
195,38,18,90447.0,3,3,70.0,8,47,7,2,2,0,3,0,3,Operations,Engineer,High School,Female,Married,Flexible,Office,Hands-off,0,0,0,0,1,1,0
196,27,18,84003.0,2,30,21.0,11,49,9,5,3,0,9,1,0,Marketing,Lead,High School,Male,Single,Day,Hybrid,,1,0,0,0,0,1,0
197,26,4,53891.0,20,53,15.0,12,69,29,2,4,0,3,9,15,Operations,Manager,High School,Female,Divorced,Day,Office,Balanced,0,0,0,0,0,0,0
198,26,8,49510.0,19,1,53.0,15,35,0,3,2,5,12,0,6,Marketing,Engineer,Bachelor,Male,Divorced,Day,Office,Micromanager,0,1,0,1,0,1,0
199,46,2,35885.0,1,33,,9,52,12,3,2,7,17,10,6,Legal,Analyst,Bachelor,Male,Married,Day,Office,Balanced,1,0,0,0,0,0,0
200,52,14,85850.0,16,46,58.0,2,31,0,4,2,6,12,8,6,Sales,Executive,High School,Female,Single,Flexible,Hybrid,Balanced,0,0,0,0,0,0,1
201,44,8,55652.0,17,48,39.0,10,40,0,5,5,1,9,0,1,HR,Engineer,Bachelor,Female,Married,Day,Remote,Micromanager,0,0,0,0,0,0,0
202,39,19,88718.0,13,28,,2,61,21,5,3,1,0,9,2,Engineering,Analyst,Bachelor,Male,Divorced,Night,Hybrid,,1,0,0,0,0,0,0
203,45,9,65595.0,7,29,5.0,4,45,5,1,3,1,13,6,0,,Engineer,High School,Male,Divorced,Flexible,Hybrid,Hands-off,0,0,0,0,1,0,0
204,48,15,75094.0,3,40,65.0,10,38,0,5,1,5,15,1,3,Engineering,Executive,Master,Female,Married,Flexible,Office,,1,0,0,0,0,1,0
205,60,6,85348.0,19,27,52.0,11,66,26,3,5,2,14,2,9,Finance,Associate,Master,Female,Divorced,Day,Office,Balanced,1,0,0,1,1,0,0
206,58,11,89263.0,13,34,,10,46,6,1,3,5,18,0,11,Sales,Executive,Bachelor,Female,Single,Day,Remote,Supportive,1,0,0,0,0,0,0
207,28,10,374905.0,20,20,7.0,4,58,18,2,4,4,13,5,1,Marketing,Associate,Master,Male,Married,Flexible,Remote,Balanced,0,0,0,0,0,1,0
208,58,18,82055.0,9,56,71.0,5,35,0,5,1,5,6,7,0,,Manager,Master,Female,Married,Day,Hybrid,Supportive,0,0,0,0,0,1,0
209,60,0,39229.0,0,37,34.0,3,47,7,5,4,4,9,6,3,Engineering,Analyst,PhD,Female,Single,Day,Hybrid,Balanced,1,0,0,1,0,0,0
210,28,17,,15,5,25.0,14,42,2,3,5,2,7,10,9,Engineering,Engineer,Master,Female,Married,Day,Hybrid,Micromanager,1,1,0,0,0,1,0
211,25,10,73003.0,20,46,,15,36,0,4,3,6,14,3,4,Operations,Lead,Bachelor,Male,Married,Flexible,Remote,Balanced,0,0,0,0,1,0,1
212,51,20,104709.0,9,25,43.0,12,55,15,5,1,3,8,4,5,Operations,Executive,Bachelor,Female,Single,Flexible,Office,Balanced,0,0,0,0,0,0,0
213,30,10,77792.0,4,29,53.0,3,39,0,4,4,6,17,7,3,,Analyst,Bachelor,Male,Single,Day,Remote,Micromanager,1,0,0,1,0,0,0
214,36,11,82234.0,19,5,0.0,7,61,21,2,1,7,2,9,5,Legal,Engineer,Bachelor,Female,Married,Day,Office,Balanced,0,1,0,1,0,1,0
215,44,16,92426.0,14,13,14.0,11,33,0,4,4,2,16,5,1,Marketing,Analyst,PhD,Male,Divorced,Day,Hybrid,Hands-off,0,0,0,1,0,0,0
216,39,12,94660.0,17,14,,4,65,25,4,4,2,12,6,8,Operations,Executive,High School,Male,Married,Day,Remote,Balanced,0,1,0,1,1,0,0
217,59,13,76326.0,7,38,42.0,15,48,8,4,2,0,12,7,0,Sales,Lead,Bachelor,Female,Married,Day,Hybrid,Hands-off,1,0,1,0,1,0,0
218,25,20,81704.0,17,47,69.0,9,58,18,3,1,0,12,2,9,Operations,Associate,Bachelor,Male,Single,Day,Hybrid,Balanced,0,0,0,1,1,0,0
219,37,1,49643.0,9,42,58.0,4,38,0,1,3,6,1,3,2,Research,Analyst,Bachelor,Female,Married,Day,Hybrid,Balanced,0,1,0,0,0,0,0
220,38,9,72721.0,18,12,16.0,14,53,13,3,3,6,16,0,14,Sales,Executive,Bachelor,Male,Single,Day,Hybrid,Balanced,1,0,0,0,0,0,0
221,52,17,97783.0,17,44,71.0,6,60,20,2,4,1,5,10,14,Marketing,Analyst,Master,Male,Divorced,Day,Hybrid,Balanced,1,0,0,1,0,0,0
222,58,3,56760.0,14,24,0.0,7,60,20,4,2,4,11,1,9,Engineering,Lead,Master,Female,Married,Day,Hybrid,Hands-off,0,0,0,1,0,0,0
223,54,11,84009.0,4,50,,3,32,0,2,3,2,11,0,6,Sales,Associate,Bachelor,Male,Divorced,Night,Office,Supportive,1,0,0,0,1,1,0
224,57,7,69344.0,15,54,34.0,15,54,14,5,4,5,13,10,5,Marketing,Analyst,Bachelor,Male,Single,Night,Office,Balanced,0,0,0,0,1,0,0
225,40,6,73007.0,9,33,56.0,8,45,5,5,3,2,4,9,10,Sales,Lead,Master,Female,Married,Night,Office,Micromanager,0,0,1,0,0,0,0
226,59,16,521245.0,12,11,69.0,13,52,12,3,2,7,19,8,14,Sales,Executive,High School,Female,Single,Day,Hybrid,Balanced,0,0,0,0,0,0,0
227,38,0,47297.0,1,28,1.0,14,42,2,1,3,4,20,6,12,Sales,Executive,Bachelor,Male,Married,Day,Office,Balanced,1,0,0,1,1,0,0
228,49,18,79277.0,6,4,2.0,8,58,18,4,3,0,5,9,10,Sales,Manager,Bachelor,Male,Married,Flexible,Office,Supportive,1,0,0,1,1,1,0
229,22,17,89196.0,9,5,8.0,2,63,23,4,5,6,9,1,11,Engineering,Executive,Bachelor,Male,Married,Flexible,Remote,Supportive,1,0,0,0,0,0,0
230,36,4,47026.0,2,52,46.0,15,42,2,3,5,1,5,9,9,Engineering,Lead,Bachelor,Female,Divorced,Day,Office,Supportive,0,0,0,0,1,0,0
231,49,15,103373.0,9,29,79.0,4,49,9,5,5,5,6,6,8,Sales,Associate,High School,Male,Married,Day,Remote,Balanced,0,1,1,0,0,1,0
232,27,9,76873.0,3,41,26.0,10,31,0,1,1,4,0,6,9,Sales,Engineer,Bachelor,Male,Divorced,Day,Office,Supportive,0,0,0,1,0,1,0
233,21,20,95946.0,14,3,45.0,7,40,0,4,5,1,12,0,7,Engineering,Engineer,Master,Female,Divorced,Day,Office,Micromanager,1,0,0,0,0,0,1
234,59,8,59463.0,9,50,70.0,11,68,28,3,4,6,16,9,0,,Associate,Master,Male,Divorced,Day,Remote,Balanced,1,0,0,0,0,0,0
235,39,0,42834.0,10,45,52.0,4,65,25,4,4,3,20,1,1,Engineering,Analyst,Bachelor,Male,Divorced,Day,Office,Micromanager,0,0,0,0,0,0,0
236,53,2,,6,58,50.0,4,31,0,3,1,2,4,1,15,Marketing,Executive,Bachelor,Male,Divorced,Day,Hybrid,Micromanager,0,1,1,0,0,0,1
237,49,17,75992.0,9,29,78.0,13,33,0,2,2,0,16,6,15,Finance,Manager,Master,Male,Married,Day,Office,Balanced,1,0,0,1,0,0,0
238,28,11,82975.0,1,44,4.0,6,34,0,5,1,1,0,2,13,Engineering,Engineer,Bachelor,Female,Single,Day,Office,Balanced,0,0,0,1,0,0,0
239,51,11,64295.0,12,46,68.0,10,39,0,3,1,1,4,6,14,Engineering,Lead,Bachelor,Male,Divorced,Day,Remote,Balanced,1,0,0,0,0,0,0
240,60,19,101671.0,13,44,21.0,5,59,19,2,3,6,7,1,8,Engineering,Analyst,Bachelor,Female,Divorced,Day,Hybrid,Micromanager,0,0,0,0,0,0,0
241,39,4,44352.0,6,26,11.0,8,34,0,2,4,4,4,0,9,Sales,Associate,Bachelor,Female,Single,Day,Office,Supportive,0,1,0,0,0,0,0
242,58,9,76761.0,17,27,40.0,8,57,17,2,1,6,5,5,5,Operations,Lead,Bachelor,Female,Married,Day,Office,Balanced,0,0,0,1,0,0,0
243,54,2,39725.0,5,55,47.0,1,48,8,3,2,6,8,3,11,Research,Associate,PhD,Male,Single,Flexible,Office,Balanced,0,0,0,0,0,0,1
244,49,2,50426.0,15,54,14.0,12,60,20,2,1,2,15,9,0,Operations,Manager,Bachelor,Male,Married,Flexible,Office,Hands-off,1,0,0,0,0,1,0
245,21,20,94069.0,11,36,27.0,13,46,6,3,2,3,2,6,11,Engineering,Engineer,Bachelor,Female,Married,Day,Remote,Micromanager,1,0,1,0,0,1,0
246,22,7,63388.0,8,27,,7,66,26,5,2,4,19,4,12,Marketing,Executive,Bachelor,Male,Married,Day,Hybrid,Balanced,0,0,0,1,0,0,0
247,50,4,36150.0,14,54,2.0,12,49,9,5,1,7,17,3,11,Sales,Engineer,Bachelor,Male,Married,Flexible,Office,Micromanager,0,0,0,1,0,0,0
248,56,16,91848.0,4,22,79.0,9,39,0,2,1,1,6,3,9,Operations,Associate,High School,Male,Married,Night,Hybrid,Micromanager,0,0,1,0,1,0,0
249,59,12,68183.0,0,39,17.0,9,62,22,5,1,2,5,2,7,Operations,Associate,Bachelor,Female,Married,Day,Remote,Balanced,0,0,0,0,0,0,0
250,41,17,100402.0,10,36,16.0,9,35,0,3,4,0,1,8,11,HR,Associate,High School,Male,Married,Day,Hybrid,Hands-off,1,0,0,1,0,0,0
251,51,9,69225.0,3,58,23.0,13,56,16,1,3,7,19,1,13,HR,Engineer,Master,Female,Divorced,Flexible,Office,Supportive,0,0,0,1,1,1,0
252,32,14,59114.0,10,37,36.0,15,58,18,2,3,1,11,1,3,Finance,Executive,Bachelor,Female,Divorced,Night,Hybrid,Balanced,1,0,0,1,0,0,0
253,31,11,64861.0,13,56,27.0,11,68,28,1,5,1,10,2,15,Research,Lead,Bachelor,Female,Married,Night,Remote,Micromanager,0,0,0,1,0,0,1
254,51,1,48183.0,5,22,77.0,3,41,1,4,4,4,1,1,14,HR,Associate,Bachelor,Male,Married,Day,Remote,Supportive,0,0,0,1,0,1,0
255,44,0,46452.0,6,23,33.0,11,51,11,2,3,3,9,10,1,Sales,Lead,Bachelor,Male,Married,Flexible,Hybrid,Balanced,1,0,0,0,0,0,0
256,60,6,65958.0,6,28,77.0,5,67,27,4,2,1,11,8,6,HR,Lead,Master,Female,Divorced,Day,Remote,Micromanager,0,0,0,1,0,0,0
257,38,8,70368.0,19,14,24.0,3,68,28,3,2,6,3,2,2,Marketing,Executive,Master,Female,Single,Flexible,Hybrid,Balanced,0,0,0,0,1,0,0
258,22,8,58985.0,14,2,73.0,2,37,0,5,4,0,14,5,11,Research,Associate,Bachelor,Female,Divorced,Day,Office,Micromanager,0,0,0,0,1,1,0
259,45,2,42131.0,1,46,21.0,11,37,0,3,3,0,13,5,7,Research,Lead,Bachelor,Male,Married,Day,Remote,Balanced,0,0,0,0,1,0,0
260,30,5,54671.0,18,57,12.0,1,49,9,1,2,0,16,8,2,Sales,Manager,Bachelor,Male,Single,Flexible,Office,Balanced,0,0,0,0,1,1,0
261,51,5,53763.0,15,7,21.0,13,40,0,1,2,4,6,6,15,Engineering,Manager,Bachelor,Female,Married,Day,Hybrid,Hands-off,1,0,0,0,0,0,0
262,51,7,77233.0,14,33,19.0,10,41,1,5,1,6,7,10,8,HR,Associate,Master,Female,Single,Flexible,Remote,Supportive,0,0,0,0,0,0,0
263,42,7,80596.0,13,17,41.0,12,56,16,4,2,4,16,10,13,,Associate,Bachelor,Female,Divorced,Day,Office,Balanced,0,0,0,0,0,0,0
264,52,6,53754.0,17,15,5.0,10,64,24,2,1,5,4,1,15,Operations,Analyst,Bachelor,Female,Married,Night,Office,Balanced,0,0,0,0,1,1,0
265,28,19,93537.0,17,34,74.0,6,69,29,1,3,5,11,1,1,Sales,Engineer,Bachelor,Male,Married,Day,Office,Supportive,0,0,1,1,1,1,0
266,47,16,79910.0,3,23,31.0,10,40,0,3,1,5,14,1,3,Sales,Associate,Bachelor,Female,Single,Night,Hybrid,Balanced,0,1,0,0,0,1,0
267,30,6,43432.0,3,21,36.0,4,53,13,1,2,0,6,0,6,Finance,Engineer,Master,Male,Divorced,Night,Hybrid,,1,0,0,1,1,1,0
268,33,1,42266.0,6,15,56.0,11,63,23,4,3,4,1,6,12,Engineering,Associate,PhD,Male,Divorced,Day,Office,Hands-off,0,0,0,0,1,1,0
269,22,18,,4,28,29.0,7,38,0,1,1,6,0,2,5,,Engineer,Master,Female,Single,Day,Hybrid,Micromanager,1,0,0,0,1,1,0
270,45,1,48508.0,4,4,35.0,6,50,10,5,5,6,6,3,0,Finance,Lead,Bachelor,Female,Married,Night,Remote,Balanced,0,0,0,1,1,0,0
271,47,12,72263.0,2,47,62.0,1,59,19,3,4,3,11,10,0,HR,Analyst,Bachelor,Female,Divorced,Day,Hybrid,Balanced,1,1,0,0,0,0,0
272,42,8,82265.0,14,26,71.0,3,53,13,5,3,1,0,3,9,Sales,Executive,High School,Male,Married,Day,Office,Micromanager,1,0,0,0,1,0,0
273,58,14,79678.0,2,56,62.0,11,44,4,5,4,3,9,5,14,Marketing,Analyst,Master,Male,Married,Day,Office,Balanced,1,0,0,0,1,0,0
274,41,19,109975.0,20,24,67.0,15,41,1,4,2,0,0,7,13,Operations,Executive,Bachelor,Male,Divorced,Day,Hybrid,Balanced,1,0,0,1,1,0,0
275,59,9,74817.0,19,10,58.0,10,43,3,4,2,5,9,9,2,Marketing,Analyst,Bachelor,Female,Married,Day,Office,Micromanager,0,0,0,1,0,0,0
276,29,8,40044.0,17,12,42.0,7,38,0,3,5,7,0,2,4,Finance,Manager,Master,Male,Married,Night,Office,Balanced,1,0,0,0,0,0,0
277,33,17,85757.0,15,33,57.0,3,38,0,4,3,0,6,9,0,Sales,Engineer,Master,Male,Divorced,Flexible,Hybrid,Micromanager,0,0,0,1,0,0,1
278,53,18,101656.0,5,37,30.0,2,70,30,5,2,5,3,3,4,Marketing,Engineer,Bachelor,Female,Married,Day,Hybrid,Supportive,0,0,0,0,0,0,0
279,40,9,69828.0,6,10,53.0,4,30,0,5,1,4,15,0,11,Sales,Associate,High School,Female,Single,Day,Hybrid,Balanced,0,0,0,1,1,0,0
280,51,16,98109.0,10,20,47.0,9,31,0,5,1,3,3,5,9,Engineering,Analyst,Bachelor,Female,Married,Flexible,Hybrid,Supportive,0,0,0,0,1,0,0
281,28,9,83712.0,20,43,19.0,4,50,10,2,1,1,9,1,9,HR,Lead,Master,Male,Married,Day,Hybrid,Balanced,1,0,0,1,0,0,0
282,45,7,,10,7,25.0,8,51,11,1,3,6,9,8,3,Legal,Associate,Bachelor,Male,Single,Flexible,Hybrid,Micromanager,1,0,0,0,0,0,0
283,21,8,65801.0,9,47,74.0,14,67,27,4,5,0,15,2,1,Finance,Manager,Bachelor,Female,Married,Night,Hybrid,Balanced,0,0,0,0,0,0,1
284,23,2,40454.0,11,22,80.0,4,46,6,3,1,5,20,4,15,Sales,Manager,Master,Female,Married,Day,Office,Hands-off,1,0,1,0,0,0,0
285,29,3,68556.0,5,42,76.0,7,57,17,2,3,7,18,0,12,Engineering,Associate,Bachelor,Female,Married,Night,Office,Balanced,0,0,0,0,1,0,0
286,36,1,59590.0,16,32,42.0,8,32,0,5,4,3,15,10,4,Research,Analyst,Master,Female,Divorced,Day,Remote,Hands-off,1,0,0,1,1,0,0
287,58,13,91995.0,10,29,61.0,9,53,13,1,3,1,19,0,7,Engineering,Analyst,Master,Female,Divorced,Flexible,Office,Supportive,0,0,0,0,0,0,0
288,38,2,23051.0,9,49,64.0,11,56,16,3,1,4,6,2,8,HR,Associate,Bachelor,Female,Divorced,Day,Office,Balanced,1,0,0,0,1,0,0
289,37,5,47062.0,18,9,12.0,8,44,4,3,4,5,3,0,7,HR,Executive,High School,Female,Married,Day,Office,Supportive,0,0,0,1,1,0,0
290,45,2,63166.0,19,32,48.0,14,30,0,1,1,2,7,4,4,Engineering,Analyst,Master,Male,Married,Day,Remote,Balanced,1,0,0,0,0,0,0
291,35,18,73286.0,9,35,,12,52,12,4,5,1,0,3,15,Marketing,Analyst,Bachelor,Female,Divorced,Day,Office,Balanced,0,0,0,0,0,0,1
292,48,0,37742.0,16,31,43.0,10,66,26,5,2,6,5,6,0,Marketing,Lead,High School,Male,Divorced,Day,Office,Micromanager,0,0,0,0,1,1,0
293,57,11,80414.0,12,40,43.0,6,53,13,3,2,1,0,5,0,,Analyst,Bachelor,Female,Divorced,Flexible,Hybrid,Balanced,1,0,0,0,1,0,0
294,41,19,113698.0,1,32,34.0,15,61,21,5,5,0,19,2,0,Sales,Executive,PhD,Female,Divorced,Night,Hybrid,Balanced,0,0,0,0,0,0,0
295,26,13,66989.0,12,43,75.0,3,48,8,5,3,1,18,7,9,Engineering,Associate,PhD,Female,Married,Day,Remote,Micromanager,0,0,0,0,0,0,0
296,47,17,77830.0,0,48,2.0,7,33,0,1,5,2,14,7,5,Research,Engineer,Master,Female,Divorced,Day,Office,Hands-off,0,0,0,0,1,0,0
297,60,5,61479.0,10,5,56.0,1,36,0,3,1,6,13,10,11,Finance,Associate,PhD,Male,Single,Flexible,Office,Hands-off,0,0,0,0,0,0,0
298,34,14,67434.0,1,24,77.0,7,65,25,2,3,4,5,10,6,Sales,Engineer,Bachelor,Male,Single,Flexible,Office,Hands-off,0,0,0,0,1,0,0
299,26,12,89005.0,4,47,77.0,15,34,0,2,4,7,1,6,9,Engineering,Engineer,Master,Male,Single,Night,Hybrid,,0,0,0,0,0,0,0
300,21,11,62591.0,4,24,5.0,9,30,0,1,1,7,9,9,2,Research,Analyst,Master,Male,Married,Day,Office,Balanced,0,1,0,1,1,0,0
301,35,0,33224.0,5,24,63.0,6,45,5,2,1,7,8,5,11,Engineering,Analyst,Bachelor,Male,Divorced,Day,Office,Balanced,1,0,0,0,1,1,0
302,30,15,65642.0,6,4,51.0,7,54,14,3,4,3,16,10,13,HR,Manager,Bachelor,Male,Divorced,Night,Hybrid,Supportive,0,0,1,0,0,0,0
303,48,0,,1,17,39.0,6,50,10,5,1,4,10,10,1,Sales,Engineer,Bachelor,Male,Married,Day,Office,Micromanager,0,0,0,1,0,1,0
304,31,0,64256.0,13,16,10.0,1,36,0,5,4,4,10,2,0,,Manager,High School,Female,Single,Day,Hybrid,Balanced,0,0,0,1,1,0,0
305,32,0,44287.0,17,43,51.0,3,61,21,2,5,3,20,3,2,HR,Associate,Bachelor,Male,Divorced,Day,Remote,Supportive,0,0,0,1,1,0,0
306,56,3,68209.0,16,14,32.0,6,32,0,5,1,6,3,4,4,Engineering,Manager,Bachelor,Female,Married,Day,Hybrid,Hands-off,1,0,0,0,0,0,0
307,34,11,278555.0,16,12,54.0,3,67,27,1,1,4,4,5,14,Research,Analyst,Bachelor,Female,Married,Day,Hybrid,Micromanager,0,0,0,0,1,0,1
308,23,6,41756.0,12,23,29.0,12,47,7,5,1,4,16,7,14,Operations,Executive,Bachelor,Female,Single,Day,Hybrid,Hands-off,0,0,0,1,1,1,0
309,43,17,80700.0,11,1,72.0,3,55,15,1,2,2,15,7,1,Engineering,Lead,Master,Female,Married,Day,Hybrid,Balanced,0,0,0,0,1,0,0
310,57,8,75150.0,0,2,,14,49,9,2,1,1,5,0,11,HR,Analyst,Bachelor,Female,Divorced,Day,Hybrid,Balanced,1,0,0,1,0,0,0
311,55,4,59055.0,11,11,71.0,9,67,27,4,2,2,19,3,7,Operations,Lead,Master,Male,Married,Day,Remote,Balanced,1,0,0,1,0,0,0
312,36,17,80393.0,0,1,75.0,6,70,30,5,3,7,17,0,1,HR,Analyst,PhD,Male,Divorced,Day,Hybrid,Balanced,0,0,0,1,1,1,0
313,27,13,66195.0,5,22,15.0,4,58,18,4,1,4,12,7,7,Operations,Associate,High School,Female,Single,Day,Hybrid,Hands-off,0,1,0,0,0,0,1
314,43,6,53424.0,17,45,60.0,7,56,16,2,1,4,15,8,1,Sales,Associate,Bachelor,Female,Divorced,Day,Hybrid,Supportive,1,0,0,0,1,1,0
315,51,8,60742.0,4,5,80.0,14,38,0,1,3,7,20,1,9,Engineering,Associate,Bachelor,Female,Single,Day,Remote,Hands-off,0,1,0,0,0,1,0
316,35,7,63812.0,2,29,29.0,7,47,7,3,3,0,5,7,0,Sales,Associate,High School,Female,Divorced,Flexible,Hybrid,Micromanager,0,0,0,0,1,0,0
317,60,3,45313.0,3,30,8.0,5,42,2,4,2,7,4,6,10,Sales,Lead,Master,Male,Single,Day,Office,Micromanager,0,0,1,0,0,0,0
318,42,3,65803.0,10,8,8.0,10,31,0,5,5,1,18,7,13,Operations,Executive,Bachelor,Female,Divorced,Day,Hybrid,Micromanager,1,0,0,0,0,0,0
319,42,17,86126.0,14,48,71.0,13,36,0,1,2,7,18,8,12,Engineering,Lead,Bachelor,Female,Single,Day,Office,Micromanager,0,0,0,0,0,0,1
320,60,6,61773.0,13,23,45.0,6,42,2,5,5,0,18,0,3,Engineering,Engineer,Master,Female,Divorced,Day,Remote,Supportive,0,0,0,0,0,0,0
321,48,17,85597.0,4,59,1.0,1,68,28,5,3,2,17,0,1,Research,Engineer,Bachelor,Female,Divorced,Day,Office,Balanced,0,0,0,0,0,0,0
322,37,13,66483.0,8,35,12.0,3,31,0,5,3,5,15,1,6,Research,Associate,High School,Male,Single,Day,Remote,Balanced,0,0,0,1,1,0,0
323,26,11,65872.0,8,7,7.0,11,36,0,1,3,0,1,1,15,Engineering,Executive,Bachelor,Male,Married,Day,Hybrid,Balanced,1,0,0,0,0,0,0
324,47,2,36834.0,19,45,34.0,12,68,28,5,1,3,14,4,3,Engineering,Manager,Bachelor,Male,Divorced,Night,Hybrid,Micromanager,0,0,0,0,1,0,0
325,27,0,61403.0,12,43,70.0,12,60,20,4,3,0,3,2,0,Marketing,Engineer,Master,Female,Single,Day,Hybrid,Balanced,1,0,0,0,0,1,0
326,30,8,358245.0,8,49,16.0,1,59,19,4,2,6,18,1,3,Engineering,Manager,High School,Female,Married,Flexible,Hybrid,Supportive,1,0,0,1,0,0,0
327,25,18,77524.0,10,7,48.0,9,38,0,5,1,1,12,5,14,Sales,Associate,Bachelor,Female,Married,Day,Remote,Balanced,1,0,0,1,0,0,1
328,24,17,92553.0,19,25,29.0,2,40,0,5,1,1,19,3,12,Sales,Engineer,Master,Male,Single,Day,Remote,Balanced,0,0,0,1,0,0,0
